Transaction_ID,Timestamp,District,Payment_Method,Order_Value_AED,RTO_Flag,Distance_KM,Temperature_C,Is_Ramadan,Delivery_Cost_AED
TXN_029955,2026-05-08 16:00:00,JVC,COD,537.86,1,35,22,0,42.5
TXN_029956,2026-03-03 02:00:00,Business Bay,COD,95.05,0,19,44,1,19.5
TXN_029957,2026-04-07 19:00:00,Dubai Hills,Credit_Card,198.98,0,34,38,0,27.0
TXN_029958,2026-05-19 15:00:00,Dubai Marina,Credit_Card,269.05,0,25,46,0,22.5
TXN_029959,2026-03-17 17:00:00,International City,Credit_Card,253.02,1,15,26,1,32.5
TXN_029960,2026-01-10 10:00:00,Business Bay,Credit_Card,220.65,0,18,46,0,19.0
TXN_029961,2026-01-12 13:00:00,Dubai Marina,Aani_Instant,851.77,0,22,43,0,21.0
TXN_029962,2026-02-22 01:00:00,Business Bay,Aani_Instant,146.83,0,32,47,1,26.0
TXN_029963,2026-05-16 20:00:00,Dubai Marina,COD,229.86,0,6,46,0,13.0
TXN_029964,2026-01-01 19:00:00,Dubai Hills,Tabby_BNPL,112.12,0,14,22,0,17.0
TXN_029965,2026-01-19 07:00:00,Al Barsha,COD,501.3,0,8,40,0,14.0
TXN_029966,2026-04-11 15:00:00,Business Bay,Tabby_BNPL,488.15,0,17,41,0,18.5
TXN_029967,2026-01-01 08:00:00,Al Barsha,Credit_Card,147.57,1,23,44,0,36.5
TXN_029968,2026-03-11 01:00:00,Dubai Hills,Tabby_BNPL,98.66,0,10,47,1,15.0
TXN_029969,2026-01-20 21:00:00,Business Bay,COD,131.0,0,19,30,0,19.5
TXN_029970,2026-01-26 04:00:00,Dubai Marina,Aani_Instant,188.6,0,23,36,0,21.5
TXN_029971,2026-05-15 07:00:00,Dubai Hills,ApplePay,786.71,0,33,44,0,26.5
TXN_029972,2026-03-29 11:00:00,Dubai Hills,ApplePay,1084.59,0,29,26,0,24.5
TXN_029973,2026-05-22 06:00:00,Business Bay,Credit_Card,182.66,0,24,24,0,22.0
TXN_029974,2026-02-18 06:00:00,Dubai Marina,Credit_Card,96.43,0,30,35,1,25.0
TXN_029975,2026-03-18 09:00:00,Dubai Hills,Tabby_BNPL,171.63,0,10,22,1,15.0
TXN_029976,2026-04-13 02:00:00,Dubai Hills,ApplePay,643.77,0,35,35,0,27.5
TXN_029977,2026-02-18 00:00:00,International City,COD,114.12,0,6,40,1,13.0
TXN_029978,2026-03-17 12:00:00,Al Barsha,COD,87.47,0,27,42,1,23.5
TXN_029979,2026-05-22 10:00:00,Business Bay,COD,297.95,1,12,35,0,31.0
TXN_029980,2026-02-24 02:00:00,Al Barsha,Aani_Instant,1138.1,0,20,27,1,20.0
TXN_029981,2026-02-21 07:00:00,International City,COD,58.67,1,33,41,1,41.5
TXN_029982,2026-01-02 06:00:00,Dubai Marina,Credit_Card,114.46,0,35,35,0,27.5
TXN_029983,2026-02-20 04:00:00,Dubai Marina,Tabby_BNPL,133.57,0,31,45,1,25.5
TXN_029984,2026-05-17 20:00:00,JVC,Credit_Card,118.17,0,7,47,0,13.5
TXN_029985,2026-05-12 00:00:00,Al Barsha,Tabby_BNPL,678.21,0,12,37,0,16.0
TXN_029986,2026-02-15 12:00:00,Dubai Hills,ApplePay,524.6,0,6,35,0,13.0
TXN_029987,2026-02-20 19:00:00,Al Barsha,COD,499.85,0,8,29,1,14.0
TXN_029988,2026-03-08 18:00:00,Al Barsha,COD,74.36,1,23,27,1,36.5
TXN_029989,2026-04-14 12:00:00,Business Bay,Aani_Instant,121.11,0,12,23,0,16.0
TXN_029990,2026-03-06 20:00:00,Business Bay,Tabby_BNPL,89.33,0,8,44,1,14.0
TXN_029991,2026-01-07 10:00:00,International City,COD,80.84,1,7,43,0,28.5
TXN_029992,2026-04-19 09:00:00,Al Barsha,Tabby_BNPL,158.67,0,13,34,0,16.5
TXN_029993,2026-05-08 20:00:00,Al Barsha,Credit_Card,291.61,0,9,40,0,14.5
TXN_029994,2026-04-02 12:00:00,International City,COD,75.27,0,30,25,0,25.0
TXN_029995,2026-04-01 16:00:00,Business Bay,Credit_Card,257.76,0,8,24,0,14.0
TXN_029996,2026-03-11 07:00:00,Dubai Hills,Tabby_BNPL,176.65,0,12,42,1,16.0
TXN_029997,2026-04-29 16:00:00,JVC,Tabby_BNPL,172.11,0,22,36,0,21.0
TXN_029998,2026-05-29 01:00:00,Dubai Hills,Aani_Instant,412.9,0,17,41,0,18.5
TXN_029999,2026-04-11 13:00:00,Al Barsha,Credit_Card,316.72,0,28,33,0,24.0
TXN_030000,2026-01-07 02:00:00,Al Barsha,ApplePay,189.0,0,7,39,0,13.5
TXN_030001,2026-03-05 12:00:00,Dubai Marina,COD,145.29,0,9,42,1,14.5
TXN_030002,2026-01-31 21:00:00,Business Bay,COD,468.35,0,29,24,0,24.5
TXN_030003,2026-01-05 12:00:00,International City,Tabby_BNPL,487.16,0,6,28,0,13.0
TXN_030004,2026-03-08 19:00:00,Dubai Hills,Credit_Card,1128.59,0,35,30,1,27.5
TXN_030005,2026-05-20 17:00:00,Al Barsha,Credit_Card,644.88,0,33,45,0,26.5
TXN_030006,2026-02-01 12:00:00,Al Barsha,Aani_Instant,229.39,0,25,40,0,22.5
TXN_030007,2026-02-08 19:00:00,Business Bay,COD,478.32,0,21,39,0,20.5
TXN_030008,2026-03-10 04:00:00,Dubai Marina,Tabby_BNPL,240.61,0,27,34,1,23.5
TXN_030009,2026-02-21 02:00:00,International City,COD,65.79,0,8,39,1,14.0
TXN_030010,2026-01-20 10:00:00,JVC,COD,1081.47,0,23,48,0,21.5
TXN_030011,2026-05-03 23:00:00,Dubai Marina,Aani_Instant,438.0,0,29,38,0,24.5
TXN_030012,2026-05-20 14:00:00,Dubai Hills,Credit_Card,638.35,0,15,34,0,17.5
TXN_030013,2026-05-28 08:00:00,Al Barsha,Credit_Card,173.1,0,17,28,0,18.5
TXN_030014,2026-04-11 22:00:00,Al Barsha,Tabby_BNPL,677.78,0,32,23,0,26.0
TXN_030015,2026-01-11 02:00:00,JVC,COD,181.5,0,34,22,0,27.0
TXN_030016,2026-03-24 05:00:00,International City,Tabby_BNPL,140.12,0,19,23,0,19.5
TXN_030017,2026-02-15 09:00:00,Business Bay,Aani_Instant,61.47,0,24,40,0,22.0
TXN_030018,2026-02-26 04:00:00,Al Barsha,ApplePay,276.4,0,8,39,1,14.0
TXN_030019,2026-01-24 00:00:00,International City,COD,125.03,0,10,24,0,15.0
TXN_030020,2026-03-05 14:00:00,Business Bay,Aani_Instant,128.23,0,21,46,1,20.5
TXN_030021,2026-04-25 17:00:00,International City,COD,342.67,1,23,41,0,36.5
TXN_030022,2026-02-26 16:00:00,Dubai Marina,ApplePay,314.18,0,7,45,1,13.5
TXN_030023,2026-05-17 17:00:00,Business Bay,Aani_Instant,90.88,0,31,30,0,25.5
TXN_030024,2026-02-20 05:00:00,Dubai Marina,Aani_Instant,483.07,0,6,34,1,13.0
TXN_030025,2026-03-15 13:00:00,Business Bay,Aani_Instant,673.26,0,28,39,1,24.0
TXN_030026,2026-05-08 10:00:00,Al Barsha,ApplePay,57.66,0,18,42,0,19.0
TXN_030027,2026-03-07 11:00:00,Business Bay,Credit_Card,449.48,0,19,40,1,19.5
TXN_030028,2026-01-18 09:00:00,Dubai Hills,Credit_Card,678.8,0,18,45,0,19.0
TXN_030029,2026-04-17 20:00:00,International City,COD,436.92,0,7,28,0,13.5
TXN_030030,2026-02-24 09:00:00,Al Barsha,COD,243.16,0,15,27,1,17.5
TXN_030031,2026-02-12 17:00:00,Dubai Marina,ApplePay,507.62,0,20,24,0,20.0
TXN_030032,2026-03-22 05:00:00,Dubai Hills,ApplePay,281.72,0,34,44,0,27.0
TXN_030033,2026-01-18 18:00:00,International City,ApplePay,767.97,0,13,22,0,16.5
TXN_030034,2026-02-14 16:00:00,Dubai Marina,ApplePay,54.49,0,20,24,0,20.0
TXN_030035,2026-03-20 11:00:00,Business Bay,Aani_Instant,94.32,0,8,44,0,14.0
TXN_030036,2026-01-22 04:00:00,Dubai Marina,COD,288.28,1,20,32,0,35.0
TXN_030037,2026-04-23 17:00:00,Al Barsha,ApplePay,561.02,0,12,22,0,16.0
TXN_030038,2026-01-17 12:00:00,International City,Tabby_BNPL,77.49,1,6,22,0,28.0
TXN_030039,2026-02-17 07:00:00,Al Barsha,ApplePay,706.71,0,15,34,0,17.5
TXN_030040,2026-01-21 11:00:00,Business Bay,Aani_Instant,281.39,0,24,34,0,22.0
TXN_030041,2026-05-25 22:00:00,Dubai Hills,ApplePay,365.66,0,28,42,0,24.0
TXN_030042,2026-02-06 09:00:00,Dubai Hills,Credit_Card,115.42,1,22,35,0,36.0
TXN_030043,2026-02-17 18:00:00,JVC,Tabby_BNPL,375.28,0,8,31,0,14.0
TXN_030044,2026-01-14 15:00:00,Dubai Marina,Credit_Card,192.16,0,6,43,0,13.0
TXN_030045,2026-02-07 10:00:00,International City,Aani_Instant,89.74,0,29,26,0,24.5
TXN_030046,2026-02-05 19:00:00,Business Bay,ApplePay,121.98,0,10,48,0,15.0
TXN_030047,2026-05-13 00:00:00,Business Bay,COD,511.56,0,17,38,0,18.5
TXN_030048,2026-03-21 15:00:00,JVC,Credit_Card,320.45,0,6,31,0,13.0
TXN_030049,2026-04-17 10:00:00,Business Bay,COD,1306.92,0,8,34,0,14.0
TXN_030050,2026-04-10 06:00:00,International City,COD,100.78,0,8,44,0,14.0
TXN_030051,2026-01-10 06:00:00,Dubai Hills,Tabby_BNPL,124.88,0,7,45,0,13.5
TXN_030052,2026-05-13 02:00:00,Business Bay,ApplePay,102.14,0,25,24,0,22.5
TXN_030053,2026-04-26 14:00:00,Dubai Hills,Credit_Card,91.99,0,29,25,0,24.5
TXN_030054,2026-02-10 23:00:00,JVC,ApplePay,389.7,0,19,30,0,19.5
TXN_030055,2026-05-22 11:00:00,International City,COD,198.59,1,18,23,0,34.0
TXN_030056,2026-05-04 17:00:00,Dubai Hills,Aani_Instant,88.7,0,24,42,0,22.0
TXN_030057,2026-01-01 02:00:00,Al Barsha,Credit_Card,86.55,0,35,43,0,27.5
TXN_030058,2026-04-29 02:00:00,Dubai Marina,Aani_Instant,60.61,0,22,31,0,21.0
TXN_030059,2026-04-23 04:00:00,Dubai Marina,Tabby_BNPL,187.6,0,14,35,0,17.0
TXN_030060,2026-04-22 04:00:00,International City,COD,881.04,1,10,44,0,30.0
TXN_030061,2026-01-22 14:00:00,Dubai Marina,Tabby_BNPL,294.23,0,15,43,0,17.5
TXN_030062,2026-01-03 07:00:00,Business Bay,Aani_Instant,88.75,0,17,40,0,18.5
TXN_030063,2026-04-29 22:00:00,International City,COD,182.03,0,18,43,0,19.0
TXN_030064,2026-03-11 23:00:00,Dubai Hills,ApplePay,200.41,0,8,28,1,14.0
TXN_030065,2026-02-04 11:00:00,JVC,ApplePay,430.59,0,16,24,0,18.0
TXN_030066,2026-02-27 13:00:00,Dubai Marina,Credit_Card,333.55,1,27,28,1,38.5
TXN_030067,2026-05-04 17:00:00,International City,COD,303.38,0,26,39,0,23.0
TXN_030068,2026-02-08 03:00:00,International City,Aani_Instant,50.62,0,35,40,0,27.5
TXN_030069,2026-03-30 21:00:00,Business Bay,Aani_Instant,202.17,0,16,43,0,18.0
TXN_030070,2026-01-06 18:00:00,Al Barsha,COD,246.15,0,17,39,0,18.5
TXN_030071,2026-03-07 02:00:00,JVC,Credit_Card,182.99,0,27,33,1,23.5
TXN_030072,2026-01-25 03:00:00,JVC,COD,290.87,1,8,23,0,29.0
TXN_030073,2026-02-07 12:00:00,Al Barsha,Aani_Instant,145.94,0,33,38,0,26.5
TXN_030074,2026-04-19 17:00:00,International City,COD,191.35,1,31,24,0,40.5
TXN_030075,2026-02-11 08:00:00,International City,COD,63.07,0,23,47,0,21.5
TXN_030076,2026-04-15 04:00:00,Business Bay,COD,532.64,0,17,35,0,18.5
TXN_030077,2026-05-25 12:00:00,Dubai Marina,Tabby_BNPL,212.21,0,24,28,0,22.0
TXN_030078,2026-03-27 12:00:00,International City,COD,729.12,0,23,28,0,21.5
TXN_030079,2026-04-26 11:00:00,International City,Credit_Card,148.64,1,14,41,0,32.0
TXN_030080,2026-03-29 13:00:00,Al Barsha,COD,275.04,0,9,26,0,14.5
TXN_030081,2026-04-14 01:00:00,Al Barsha,Credit_Card,266.87,0,19,34,0,19.5
TXN_030082,2026-04-20 09:00:00,JVC,COD,305.95,0,9,23,0,14.5
TXN_030083,2026-05-31 14:00:00,International City,COD,88.42,1,16,23,0,33.0
TXN_030084,2026-05-10 21:00:00,Business Bay,Aani_Instant,324.71,0,9,46,0,14.5
TXN_030085,2026-01-09 01:00:00,Al Barsha,ApplePay,95.43,0,22,23,0,21.0
TXN_030086,2026-02-06 22:00:00,Dubai Hills,Tabby_BNPL,56.19,0,25,32,0,22.5
TXN_030087,2026-04-20 17:00:00,International City,Tabby_BNPL,283.3,1,10,46,0,30.0
TXN_030088,2026-01-06 23:00:00,Business Bay,COD,1588.18,1,13,25,0,31.5
TXN_030089,2026-02-14 19:00:00,Al Barsha,COD,57.81,0,34,42,0,27.0
TXN_030090,2026-04-25 10:00:00,Dubai Marina,Aani_Instant,140.96,0,15,37,0,17.5
TXN_030091,2026-01-20 16:00:00,Dubai Marina,Credit_Card,60.22,0,5,47,0,12.5
TXN_030092,2026-04-12 11:00:00,Al Barsha,Aani_Instant,57.41,0,14,34,0,17.0
TXN_030093,2026-03-18 01:00:00,Dubai Marina,Credit_Card,83.63,0,18,37,1,19.0
TXN_030094,2026-02-26 11:00:00,Business Bay,COD,238.63,0,32,31,1,26.0
TXN_030095,2026-01-18 10:00:00,Dubai Marina,ApplePay,123.52,0,17,30,0,18.5
TXN_030096,2026-03-17 13:00:00,JVC,ApplePay,721.33,0,18,29,1,19.0
TXN_030097,2026-04-10 15:00:00,Business Bay,COD,86.88,1,19,45,0,34.5
TXN_030098,2026-02-25 16:00:00,Dubai Hills,COD,259.7,0,7,25,1,13.5
TXN_030099,2026-05-08 16:00:00,Dubai Marina,Aani_Instant,804.34,0,15,45,0,17.5
TXN_030100,2026-02-13 14:00:00,Al Barsha,COD,104.14,0,20,31,0,20.0
TXN_030101,2026-01-12 18:00:00,JVC,Tabby_BNPL,146.51,0,26,40,0,23.0
TXN_030102,2026-03-10 21:00:00,Business Bay,Credit_Card,115.98,0,18,25,1,19.0
TXN_030103,2026-01-26 12:00:00,Dubai Hills,Aani_Instant,357.94,0,33,37,0,26.5
TXN_030104,2026-03-26 22:00:00,JVC,Credit_Card,489.08,1,9,38,0,29.5
TXN_030105,2026-02-10 12:00:00,Dubai Hills,ApplePay,459.0,0,17,42,0,18.5
TXN_030106,2026-03-30 21:00:00,Business Bay,ApplePay,171.96,0,20,29,0,20.0
TXN_030107,2026-05-03 02:00:00,International City,COD,1180.03,1,25,28,0,37.5
TXN_030108,2026-02-20 12:00:00,Al Barsha,COD,174.52,0,9,41,1,14.5
TXN_030109,2026-05-30 10:00:00,International City,COD,160.59,1,9,24,0,29.5
TXN_030110,2026-04-04 14:00:00,Dubai Marina,ApplePay,491.7,0,28,39,0,24.0
TXN_030111,2026-04-03 21:00:00,Al Barsha,COD,76.32,0,5,27,0,12.5
TXN_030112,2026-03-11 15:00:00,International City,COD,626.31,1,21,43,1,35.5
TXN_030113,2026-02-04 04:00:00,Dubai Marina,COD,127.91,0,24,26,0,22.0
TXN_030114,2026-03-06 01:00:00,International City,Credit_Card,72.83,1,23,42,1,36.5
TXN_030115,2026-01-26 20:00:00,Business Bay,ApplePay,308.28,0,28,25,0,24.0
TXN_030116,2026-04-08 13:00:00,International City,COD,373.7,0,8,27,0,14.0
TXN_030117,2026-04-24 03:00:00,Dubai Marina,Aani_Instant,308.86,0,21,45,0,20.5
TXN_030118,2026-03-29 23:00:00,Dubai Marina,ApplePay,54.6,0,18,29,0,19.0
TXN_030119,2026-02-16 19:00:00,Al Barsha,COD,84.51,0,8,47,0,14.0
TXN_030120,2026-01-11 15:00:00,Business Bay,Tabby_BNPL,502.27,0,20,28,0,20.0
TXN_030121,2026-03-31 01:00:00,Dubai Hills,Credit_Card,192.97,0,21,48,0,20.5
TXN_030122,2026-05-29 00:00:00,Dubai Marina,Tabby_BNPL,486.58,0,31,29,0,25.5
TXN_030123,2026-04-18 10:00:00,International City,ApplePay,81.06,0,29,27,0,24.5
TXN_030124,2026-04-20 13:00:00,Business Bay,ApplePay,79.29,0,5,33,0,12.5
TXN_030125,2026-05-05 22:00:00,International City,ApplePay,737.7,0,7,31,0,13.5
TXN_030126,2026-01-16 07:00:00,International City,Aani_Instant,246.79,0,17,38,0,18.5
TXN_030127,2026-05-10 03:00:00,Dubai Marina,Tabby_BNPL,260.23,0,21,29,0,20.5
TXN_030128,2026-02-13 14:00:00,Business Bay,Tabby_BNPL,351.85,0,22,36,0,21.0
TXN_030129,2026-01-10 15:00:00,Dubai Hills,Tabby_BNPL,906.34,0,18,25,0,19.0
TXN_030130,2026-02-25 09:00:00,Al Barsha,COD,303.62,0,27,44,1,23.5
TXN_030131,2026-01-30 16:00:00,Al Barsha,COD,169.3,0,31,46,0,25.5
TXN_030132,2026-01-03 15:00:00,Dubai Marina,ApplePay,93.27,0,12,45,0,16.0
TXN_030133,2026-04-23 19:00:00,Business Bay,ApplePay,295.45,0,32,48,0,26.0
TXN_030134,2026-05-06 21:00:00,Dubai Hills,Aani_Instant,519.69,0,9,43,0,14.5
TXN_030135,2026-05-31 22:00:00,JVC,COD,1018.17,0,6,24,0,13.0
TXN_030136,2026-01-11 16:00:00,Al Barsha,Credit_Card,129.16,0,9,25,0,14.5
TXN_030137,2026-05-28 17:00:00,JVC,Tabby_BNPL,161.97,0,7,33,0,13.5
TXN_030138,2026-03-17 23:00:00,JVC,Aani_Instant,114.06,1,19,29,1,34.5
TXN_030139,2026-03-26 03:00:00,JVC,Tabby_BNPL,575.26,0,28,31,0,24.0
TXN_030140,2026-04-03 04:00:00,Al Barsha,Aani_Instant,88.08,0,12,30,0,16.0
TXN_030141,2026-01-28 04:00:00,Dubai Marina,Credit_Card,540.31,0,21,47,0,20.5
TXN_030142,2026-02-26 18:00:00,Dubai Hills,Tabby_BNPL,53.76,0,23,32,1,21.5
TXN_030143,2026-04-12 04:00:00,International City,ApplePay,78.05,0,25,41,0,22.5
TXN_030144,2026-05-15 04:00:00,JVC,Tabby_BNPL,986.14,0,31,28,0,25.5
TXN_030145,2026-03-20 18:00:00,Dubai Hills,ApplePay,232.2,0,13,41,0,16.5
TXN_030146,2026-01-22 11:00:00,Dubai Hills,Aani_Instant,272.61,0,33,37,0,26.5
TXN_030147,2026-04-23 19:00:00,Dubai Marina,Credit_Card,219.89,0,31,29,0,25.5
TXN_030148,2026-02-20 19:00:00,JVC,COD,122.99,1,35,41,1,42.5
TXN_030149,2026-01-13 01:00:00,Dubai Hills,ApplePay,1091.05,1,19,23,0,34.5
TXN_030150,2026-03-12 09:00:00,Al Barsha,ApplePay,51.41,0,34,29,1,27.0
TXN_030151,2026-05-27 11:00:00,Al Barsha,ApplePay,1523.95,0,32,33,0,26.0
TXN_030152,2026-04-17 23:00:00,Business Bay,Aani_Instant,724.75,0,25,25,0,22.5
TXN_030153,2026-01-19 03:00:00,Dubai Marina,Credit_Card,153.47,0,9,28,0,14.5
TXN_030154,2026-03-27 20:00:00,JVC,Tabby_BNPL,373.17,1,20,39,0,35.0
TXN_030155,2026-04-26 21:00:00,Business Bay,Tabby_BNPL,259.03,0,11,35,0,15.5
TXN_030156,2026-03-23 14:00:00,Dubai Hills,Credit_Card,308.0,0,34,30,0,27.0
TXN_030157,2026-02-25 10:00:00,Dubai Hills,ApplePay,717.64,0,24,26,1,22.0
TXN_030158,2026-05-23 01:00:00,Dubai Marina,Aani_Instant,300.96,0,25,30,0,22.5
TXN_030159,2026-02-21 22:00:00,Al Barsha,ApplePay,168.87,0,20,44,1,20.0
TXN_030160,2026-02-02 06:00:00,Dubai Hills,COD,377.28,1,28,26,0,39.0
TXN_030161,2026-05-08 08:00:00,Al Barsha,Credit_Card,463.11,0,13,47,0,16.5
TXN_030162,2026-04-24 17:00:00,Business Bay,Tabby_BNPL,218.51,0,15,33,0,17.5
TXN_030163,2026-01-23 03:00:00,Al Barsha,ApplePay,380.5,0,12,44,0,16.0
TXN_030164,2026-02-24 15:00:00,Business Bay,ApplePay,444.16,0,18,47,1,19.0
TXN_030165,2026-04-17 05:00:00,JVC,Aani_Instant,334.7,0,6,26,0,13.0
TXN_030166,2026-03-21 13:00:00,Al Barsha,ApplePay,461.48,1,11,31,0,30.5
TXN_030167,2026-03-01 17:00:00,International City,COD,874.05,0,6,33,1,13.0
TXN_030168,2026-01-20 19:00:00,Dubai Hills,ApplePay,192.54,0,13,30,0,16.5
TXN_030169,2026-03-18 14:00:00,Al Barsha,Credit_Card,263.28,1,9,23,1,29.5
TXN_030170,2026-04-28 16:00:00,International City,COD,940.14,0,27,40,0,23.5
TXN_030171,2026-05-23 19:00:00,Al Barsha,Tabby_BNPL,2174.25,0,18,42,0,19.0
TXN_030172,2026-05-01 04:00:00,Al Barsha,Tabby_BNPL,153.91,0,16,42,0,18.0
TXN_030173,2026-05-24 13:00:00,Business Bay,COD,130.96,0,18,25,0,19.0
TXN_030174,2026-01-14 23:00:00,Business Bay,Tabby_BNPL,389.46,0,5,45,0,12.5
TXN_030175,2026-05-19 22:00:00,Dubai Marina,Tabby_BNPL,295.26,1,32,44,0,41.0
TXN_030176,2026-01-09 00:00:00,JVC,ApplePay,240.94,0,25,34,0,22.5
TXN_030177,2026-01-10 09:00:00,JVC,COD,458.87,0,29,36,0,24.5
TXN_030178,2026-03-24 01:00:00,Business Bay,Aani_Instant,143.97,0,9,23,0,14.5
TXN_030179,2026-05-23 06:00:00,JVC,Credit_Card,619.62,0,25,25,0,22.5
TXN_030180,2026-01-27 15:00:00,JVC,COD,327.71,1,10,47,0,30.0
TXN_030181,2026-01-14 13:00:00,Dubai Hills,Aani_Instant,172.68,0,27,25,0,23.5
TXN_030182,2026-05-11 19:00:00,Dubai Marina,Tabby_BNPL,465.32,0,15,23,0,17.5
TXN_030183,2026-03-09 10:00:00,JVC,ApplePay,203.65,0,17,26,1,18.5
TXN_030184,2026-01-04 15:00:00,JVC,ApplePay,564.08,0,10,32,0,15.0
TXN_030185,2026-03-01 14:00:00,Dubai Hills,Tabby_BNPL,67.81,0,29,48,1,24.5
TXN_030186,2026-03-09 13:00:00,Dubai Hills,Credit_Card,801.14,0,15,40,1,17.5
TXN_030187,2026-01-23 18:00:00,Dubai Marina,ApplePay,164.33,1,5,46,0,27.5
TXN_030188,2026-04-10 08:00:00,JVC,ApplePay,510.14,0,24,34,0,22.0
TXN_030189,2026-04-21 23:00:00,Al Barsha,COD,297.24,0,22,42,0,21.0
TXN_030190,2026-01-03 10:00:00,Al Barsha,Tabby_BNPL,495.12,0,25,43,0,22.5
TXN_030191,2026-04-05 14:00:00,Al Barsha,COD,242.77,0,26,47,0,23.0
TXN_030192,2026-04-26 02:00:00,Al Barsha,Tabby_BNPL,951.14,1,17,46,0,33.5
TXN_030193,2026-02-11 09:00:00,Dubai Marina,Aani_Instant,241.36,0,35,46,0,27.5
TXN_030194,2026-05-20 04:00:00,Al Barsha,Credit_Card,770.56,0,10,41,0,15.0
TXN_030195,2026-04-12 20:00:00,Dubai Marina,Aani_Instant,421.23,0,26,35,0,23.0
TXN_030196,2026-01-28 02:00:00,Al Barsha,Credit_Card,123.89,0,28,48,0,24.0
TXN_030197,2026-01-07 17:00:00,Al Barsha,Tabby_BNPL,973.57,0,7,34,0,13.5
TXN_030198,2026-04-09 13:00:00,Business Bay,Tabby_BNPL,286.74,0,23,25,0,21.5
TXN_030199,2026-05-18 02:00:00,International City,COD,251.86,0,28,33,0,24.0
TXN_030200,2026-02-05 06:00:00,Business Bay,COD,80.42,0,5,27,0,12.5
TXN_030201,2026-04-08 09:00:00,JVC,COD,746.32,0,10,46,0,15.0
TXN_030202,2026-02-11 02:00:00,Al Barsha,Aani_Instant,166.92,0,10,46,0,15.0
TXN_030203,2026-01-12 04:00:00,International City,COD,226.13,0,18,31,0,19.0
TXN_030204,2026-03-26 10:00:00,Business Bay,COD,144.97,0,29,41,0,24.5
TXN_030205,2026-02-19 17:00:00,Dubai Hills,Aani_Instant,591.28,0,20,26,1,20.0
TXN_030206,2026-01-21 04:00:00,Business Bay,ApplePay,457.84,0,15,26,0,17.5
TXN_030207,2026-01-06 15:00:00,Business Bay,Aani_Instant,169.47,0,29,36,0,24.5
TXN_030208,2026-03-08 03:00:00,Dubai Hills,ApplePay,356.24,0,7,41,1,13.5
TXN_030209,2026-01-27 22:00:00,Dubai Hills,Tabby_BNPL,110.51,0,24,45,0,22.0
TXN_030210,2026-05-24 13:00:00,JVC,ApplePay,217.21,0,20,33,0,20.0
TXN_030211,2026-01-28 12:00:00,International City,COD,334.69,1,34,31,0,42.0
TXN_030212,2026-04-03 00:00:00,Dubai Hills,ApplePay,125.97,0,34,48,0,27.0
TXN_030213,2026-04-03 17:00:00,Dubai Marina,Aani_Instant,197.14,0,13,43,0,16.5
TXN_030214,2026-05-26 11:00:00,Business Bay,COD,399.54,0,35,22,0,27.5
TXN_030215,2026-04-19 13:00:00,Dubai Marina,Credit_Card,699.78,0,13,27,0,16.5
TXN_030216,2026-02-23 21:00:00,International City,ApplePay,663.11,1,11,29,1,30.5
TXN_030217,2026-05-15 16:00:00,Dubai Hills,Credit_Card,237.77,0,35,42,0,27.5
TXN_030218,2026-04-14 19:00:00,JVC,COD,612.31,1,9,46,0,29.5
TXN_030219,2026-05-31 03:00:00,Al Barsha,COD,140.26,0,28,28,0,24.0
TXN_030220,2026-04-06 14:00:00,JVC,COD,107.6,1,30,34,0,40.0
TXN_030221,2026-04-05 22:00:00,Al Barsha,COD,438.59,0,23,35,0,21.5
TXN_030222,2026-03-30 01:00:00,Dubai Marina,Credit_Card,346.77,0,15,24,0,17.5
TXN_030223,2026-04-05 09:00:00,Business Bay,COD,247.23,0,29,26,0,24.5
TXN_030224,2026-02-23 03:00:00,International City,COD,301.52,0,27,46,1,23.5
TXN_030225,2026-04-26 12:00:00,Al Barsha,Tabby_BNPL,246.51,0,27,44,0,23.5
TXN_030226,2026-03-27 11:00:00,Dubai Marina,ApplePay,138.83,0,15,30,0,17.5
TXN_030227,2026-01-01 23:00:00,International City,COD,659.86,0,11,23,0,15.5
TXN_030228,2026-03-08 08:00:00,Business Bay,Credit_Card,364.36,0,23,42,1,21.5
TXN_030229,2026-01-27 02:00:00,Dubai Marina,COD,85.69,1,17,41,0,33.5
TXN_030230,2026-04-27 07:00:00,Dubai Hills,ApplePay,401.98,0,24,37,0,22.0
TXN_030231,2026-03-09 00:00:00,Dubai Marina,Aani_Instant,285.03,0,6,44,1,13.0
TXN_030232,2026-01-23 18:00:00,Dubai Hills,ApplePay,239.69,0,27,39,0,23.5
TXN_030233,2026-02-27 15:00:00,Dubai Marina,Aani_Instant,1410.04,0,15,44,1,17.5
TXN_030234,2026-04-16 18:00:00,JVC,Credit_Card,432.4,0,17,31,0,18.5
TXN_030235,2026-05-21 18:00:00,International City,COD,160.88,1,10,41,0,30.0
TXN_030236,2026-01-27 18:00:00,Al Barsha,COD,256.74,0,9,27,0,14.5
TXN_030237,2026-01-24 15:00:00,International City,COD,147.94,1,35,38,0,42.5
TXN_030238,2026-01-06 12:00:00,International City,COD,79.82,0,15,37,0,17.5
TXN_030239,2026-03-15 14:00:00,Business Bay,Credit_Card,549.27,0,12,23,1,16.0
TXN_030240,2026-03-24 06:00:00,Business Bay,COD,385.25,0,12,40,0,16.0
TXN_030241,2026-05-04 01:00:00,Business Bay,Tabby_BNPL,914.85,0,32,43,0,26.0
